ID,interval,workload
21.0,1380,129
21.0,1381,110
21.0,1382,116
21.0,1383,137
21.0,1384,117
21.0,1385,134
21.0,1386,143
21.0,1387,146
21.0,1388,129
21.0,1389,125
21.0,1390,130
21.0,1391,140
21.0,1392,128
21.0,1393,135
21.0,1394,139
21.0,1395,157
21.0,1396,172
21.0,1397,154
21.0,1398,144
21.0,1399,172
21.0,1400,112
21.0,1401,139
21.0,1402,125
21.0,1403,144
21.0,1404,161
21.0,1405,183
21.0,1406,164
21.0,1407,181
21.0,1408,246
21.0,1409,172
21.0,1410,161
21.0,1411,204
21.0,1412,171
21.0,1413,188
21.0,1414,198
21.0,1415,183
21.0,1416,135
21.0,1417,165
21.0,1418,161
21.0,1419,192
21.0,1420,172
21.0,1421,167
21.0,1422,170
21.0,1423,186
21.0,1424,213
21.0,1425,201
21.0,1426,144
21.0,1427,151
21.0,1428,168
21.0,1429,191
21.0,1430,183
21.0,1431,150
21.0,1432,136
21.0,1433,183
21.0,1434,190
21.0,1435,145
21.0,1436,200
21.0,1437,172
21.0,1438,98
21.0,1439,102
21.0,1440,91
21.0,1441,86
21.0,1442,56
21.0,1443,52
21.0,1444,40
21.0,1445,36
21.0,1446,48
21.0,1447,24
21.0,1448,26
21.0,1449,34
21.0,1450,20
21.0,1451,15
21.0,1452,11
21.0,1453,30
21.0,1454,28
21.0,1455,48
21.0,1456,23
21.0,1457,43
21.0,1458,32
21.0,1459,39
21.0,1460,42
21.0,1461,35
21.0,1462,35
21.0,1463,41
21.0,1464,40
21.0,1465,43
21.0,1466,42
21.0,1467,62
21.0,1468,68
21.0,1469,72
21.0,1470,73
21.0,1471,81
21.0,1472,98
21.0,1473,96
21.0,1474,76
21.0,1475,98
21.0,1476,96
21.0,1477,98
21.0,1478,73
21.0,1479,94
21.0,1480,97
21.0,1481,73
21.0,1482,88
21.0,1483,84
21.0,1484,101
21.0,1485,90
21.0,1486,84
21.0,1487,103
21.0,1488,116
21.0,1489,112
21.0,1490,97
21.0,1491,117
21.0,1492,105
21.0,1493,90
21.0,1494,81
21.0,1495,89
21.0,1496,93
21.0,1497,108
21.0,1498,77
21.0,1499,89
21.0,1500,103
21.0,1501,76
21.0,1502,103
21.0,1503,123
21.0,1504,112
21.0,1505,116
21.0,1506,101
21.0,1507,137
21.0,1508,96
21.0,1509,97
21.0,1510,76
21.0,1511,66
21.0,1512,69
21.0,1513,99
21.0,1514,96
21.0,1515,106
21.0,1516,94
21.0,1517,96
21.0,1518,106
21.0,1519,102
21.0,1520,97
21.0,1521,79
21.0,1522,72
21.0,1523,62
21.0,1524,57
21.0,1525,22
21.0,1526,68
21.0,1527,70
21.0,1528,25
21.0,1529,33
21.0,1530,42
21.0,1531,38
21.0,1532,41
21.0,1533,28
21.0,1534,43
21.0,1535,23
21.0,1536,13
21.0,1537,18
21.0,1538,8
21.0,1539,8
21.0,1540,16
21.0,1541,8
21.0,1542,16
21.0,1543,23
21.0,1544,25
21.0,1545,21
21.0,1546,17
21.0,1547,45
21.0,1548,45
21.0,1549,34
21.0,1550,49
21.0,1551,44
21.0,1552,62
21.0,1553,70
21.0,1554,88
21.0,1555,69
21.0,1556,100
21.0,1557,66
21.0,1558,122
21.0,1559,128
21.0,1560,125
21.0,1561,124
21.0,1562,129
21.0,1563,82
21.0,1564,87
21.0,1565,94
21.0,1566,86
21.0,1567,89
21.0,1568,110
21.0,1569,71
21.0,1570,67
21.0,1571,66
21.0,1572,77
21.0,1573,48
21.0,1574,63
21.0,1575,76
21.0,1576,88
21.0,1577,98
21.0,1578,108
21.0,1579,84
21.0,1580,70
21.0,1581,91
21.0,1582,84
21.0,1583,81
21.0,1584,80
21.0,1585,87
21.0,1586,86
21.0,1587,78
21.0,1588,75
21.0,1589,86
21.0,1590,66
21.0,1591,84
21.0,1592,61
21.0,1593,97
21.0,1594,79
21.0,1595,135
21.0,1596,128
21.0,1597,95
21.0,1598,178
21.0,1599,120
21.0,1600,173
21.0,1601,117
21.0,1602,116
21.0,1603,115
21.0,1604,140
21.0,1605,129
21.0,1606,119
21.0,1607,153
21.0,1608,104
21.0,1609,107
21.0,1610,112
21.0,1611,102
21.0,1612,101
21.0,1613,116
21.0,1614,126
21.0,1615,122
21.0,1616,105
21.0,1617,106
21.0,1618,61
21.0,1619,90
21.0,1620,58
21.0,1621,75
21.0,1622,60
21.0,1623,39
21.0,1624,30
21.0,1625,28
21.0,1626,24
21.0,1627,33
21.0,1628,20
21.0,1629,46
21.0,1630,12
21.0,1631,24
21.0,1632,13
21.0,1633,18
21.0,1634,25
21.0,1635,20
21.0,1636,5
21.0,1637,6
21.0,1638,20
21.0,1639,13
21.0,1640,18
21.0,1641,21
21.0,1642,28
21.0,1643,40
21.0,1644,48
21.0,1645,38
21.0,1646,52
21.0,1647,79
21.0,1648,61
21.0,1649,65
21.0,1650,56
21.0,1651,90
21.0,1652,102
21.0,1653,103
21.0,1654,141
21.0,1655,152
21.0,1656,155
21.0,1657,106
21.0,1658,90
21.0,1659,128
21.0,1660,117
21.0,1661,124
21.0,1662,105
21.0,1663,79
21.0,1664,111
21.0,1665,101
21.0,1666,72
21.0,1667,66
21.0,1668,68
21.0,1669,87
21.0,1670,87
21.0,1671,57
21.0,1672,92
21.0,1673,75
21.0,1674,97
21.0,1675,112
21.0,1676,90
21.0,1677,75
21.0,1678,64
21.0,1679,94
21.0,1680,100
21.0,1681,74
21.0,1682,100
21.0,1683,100
21.0,1684,72
21.0,1685,67
21.0,1686,98
21.0,1687,96
21.0,1688,97
21.0,1689,68
21.0,1690,122
21.0,1691,136
21.0,1692,138
21.0,1693,141
21.0,1694,173
21.0,1695,158
21.0,1696,136
21.0,1697,123
21.0,1698,117
21.0,1699,142
21.0,1700,147
21.0,1701,128
21.0,1702,100
21.0,1703,114
21.0,1704,105
21.0,1705,120
21.0,1706,169
21.0,1707,133
21.0,1708,116
21.0,1709,140
21.0,1710,136
21.0,1711,121
21.0,1712,102
21.0,1713,98
21.0,1714,88
21.0,1715,91
21.0,1716,99
21.0,1717,92
21.0,1718,58
21.0,1719,73
21.0,1720,58
21.0,1721,37
21.0,1722,53
21.0,1723,38
21.0,1724,44
21.0,1725,38
21.0,1726,30
21.0,1727,27
21.0,1728,22
21.0,1729,18
21.0,1730,12
21.0,1731,23
21.0,1732,13
21.0,1733,7
21.0,1734,7
21.0,1735,24
21.0,1736,34
21.0,1737,20
21.0,1738,24
21.0,1739,32
21.0,1740,39
21.0,1741,57
21.0,1742,61
21.0,1743,30
21.0,1744,52
21.0,1745,60
21.0,1746,66
21.0,1747,107
21.0,1748,94
21.0,1749,113
21.0,1750,131
21.0,1751,150
21.0,1752,138
21.0,1753,121
21.0,1754,105
21.0,1755,155
21.0,1756,141
21.0,1757,84
21.0,1758,89
21.0,1759,91
21.0,1760,87
21.0,1761,91
21.0,1762,105
21.0,1763,85
21.0,1764,105
21.0,1765,77
21.0,1766,86
21.0,1767,85
21.0,1768,97
21.0,1769,89
21.0,1770,79
21.0,1771,79
21.0,1772,91
21.0,1773,84
21.0,1774,93
21.0,1775,87
21.0,1776,64
21.0,1777,114
21.0,1778,104
21.0,1779,93
21.0,1780,103
21.0,1781,82
21.0,1782,82
21.0,1783,68
21.0,1784,77
21.0,1785,86
21.0,1786,108
21.0,1787,102
21.0,1788,144
21.0,1789,168
21.0,1790,145
21.0,1791,126
21.0,1792,203
21.0,1793,154
21.0,1794,152
21.0,1795,150
21.0,1796,155
21.0,1797,159
21.0,1798,91
21.0,1799,135
21.0,1800,121
21.0,1801,133
21.0,1802,126
21.0,1803,132
21.0,1804,153
21.0,1805,138
21.0,1806,141
21.0,1807,111
21.0,1808,103
21.0,1809,98
21.0,1810,96
21.0,1811,92
21.0,1812,67
21.0,1813,70
21.0,1814,91
21.0,1815,48
21.0,1816,56
21.0,1817,62
21.0,1818,40
21.0,1819,40
21.0,1820,38
21.0,1821,25
21.0,1822,29
21.0,1823,26
21.0,1824,23
21.0,1825,13
21.0,1826,11
21.0,1827,17
21.0,1828,14
21.0,1829,10
21.0,1830,14
21.0,1831,13
21.0,1832,30
21.0,1833,13
21.0,1834,26
21.0,1835,37
21.0,1836,36
21.0,1837,35
21.0,1838,48
21.0,1839,69
21.0,1840,61
21.0,1841,62
21.0,1842,62
21.0,1843,82
21.0,1844,102
21.0,1845,82
21.0,1846,105
21.0,1847,113
21.0,1848,118
21.0,1849,120
21.0,1850,96
21.0,1851,103
21.0,1852,131
21.0,1853,101
21.0,1854,74
21.0,1855,103
21.0,1856,107
21.0,1857,96
21.0,1858,89
21.0,1859,88
21.0,1860,90
21.0,1861,72
21.0,1862,96
21.0,1863,77
21.0,1864,73
21.0,1865,108
21.0,1866,108
21.0,1867,96
21.0,1868,107
21.0,1869,80
21.0,1870,102
21.0,1871,92
21.0,1872,100
21.0,1873,96
21.0,1874,96
21.0,1875,86
21.0,1876,79
21.0,1877,106
21.0,1878,108
21.0,1879,67
21.0,1880,89
21.0,1881,99
21.0,1882,121
21.0,1883,153
21.0,1884,147
21.0,1885,144
21.0,1886,138
21.0,1887,135
21.0,1888,157
21.0,1889,150
21.0,1890,174
21.0,1891,139
21.0,1892,139
21.0,1893,142
21.0,1894,155
21.0,1895,161
21.0,1896,161
21.0,1897,152
21.0,1898,170
21.0,1899,136
21.0,1900,129
21.0,1901,135
21.0,1902,145
21.0,1903,155
21.0,1904,140
21.0,1905,121
21.0,1906,151
21.0,1907,141
21.0,1908,122
21.0,1909,85
21.0,1910,103
21.0,1911,62
21.0,1912,88
21.0,1913,72
21.0,1914,79
21.0,1915,61
21.0,1916,56
21.0,1917,90
21.0,1918,35
21.0,1919,35
21.0,1920,25
21.0,1921,13
21.0,1922,17
21.0,1923,24
21.0,1924,13
21.0,1925,13
21.0,1926,11
21.0,1927,16
21.0,1928,19
21.0,1929,13
21.0,1930,13
21.0,1931,33
21.0,1932,38
21.0,1933,41
21.0,1934,51
21.0,1935,35
21.0,1936,63
21.0,1937,73
21.0,1938,78
21.0,1939,111
21.0,1940,136
21.0,1941,135
21.0,1942,132
21.0,1943,120
21.0,1944,160
21.0,1945,117
21.0,1946,124
21.0,1947,116
21.0,1948,99
21.0,1949,94
21.0,1950,101
21.0,1951,100
21.0,1952,92
21.0,1953,86
21.0,1954,92
21.0,1955,106
21.0,1956,117
21.0,1957,85
21.0,1958,74
21.0,1959,84
21.0,1960,99
21.0,1961,78
21.0,1962,124
21.0,1963,129
21.0,1964,107
21.0,1965,138
21.0,1966,129
21.0,1967,114
21.0,1968,84
21.0,1969,101
21.0,1970,93
21.0,1971,110
21.0,1972,84
21.0,1973,114
21.0,1974,125
21.0,1975,102
21.0,1976,88
21.0,1977,134
21.0,1978,116
21.0,1979,116
21.0,1980,171
21.0,1981,171
21.0,1982,188
21.0,1983,174
21.0,1984,189
21.0,1985,200
21.0,1986,203
21.0,1987,222
21.0,1988,198
21.0,1989,189
21.0,1990,186
21.0,1991,143
21.0,1992,148
21.0,1993,154
21.0,1994,146
21.0,1995,179
21.0,1996,157
21.0,1997,170
21.0,1998,166
21.0,1999,169
21.0,2000,134
21.0,2001,177
21.0,2002,187
21.0,2003,161
21.0,2004,178
21.0,2005,184
21.0,2006,181
21.0,2007,181
21.0,2008,161
21.0,2009,180
21.0,2010,159
21.0,2011,147
21.0,2012,147
21.0,2013,146
21.0,2014,105
21.0,2015,87
21.0,2016,69
21.0,2017,54
21.0,2018,45
21.0,2019,20
21.0,2020,36
21.0,2021,25
21.0,2022,21
21.0,2023,21
21.0,2024,35
21.0,2025,14
21.0,2026,26
21.0,2027,20
21.0,2028,19
21.0,2029,21
21.0,2030,24
21.0,2031,44
21.0,2032,57
21.0,2033,24
21.0,2034,29
21.0,2035,34
21.0,2036,53
21.0,2037,59
21.0,2038,41
21.0,2039,46
21.0,2040,82
21.0,2041,63
21.0,2042,74
21.0,2043,83
21.0,2044,69
21.0,2045,100
21.0,2046,64
21.0,2047,78
21.0,2048,94
21.0,2049,139
21.0,2050,124
21.0,2051,100
21.0,2052,95
21.0,2053,110
21.0,2054,81
21.0,2055,103
21.0,2056,82
21.0,2057,95
21.0,2058,96
21.0,2059,70
21.0,2060,102
21.0,2061,106
21.0,2062,112
21.0,2063,112
21.0,2064,114
21.0,2065,92
21.0,2066,90
21.0,2067,86
21.0,2068,131
21.0,2069,98
21.0,2070,106
21.0,2071,105
21.0,2072,84
21.0,2073,83
21.0,2074,62
21.0,2075,79
21.0,2076,106
21.0,2077,129
21.0,2078,162
21.0,2079,105
21.0,2080,152
21.0,2081,194
21.0,2082,145
21.0,2083,197
21.0,2084,193
21.0,2085,163
21.0,2086,163
21.0,2087,151
21.0,2088,158
21.0,2089,179
21.0,2090,179
21.0,2091,176
21.0,2092,177
21.0,2093,170
21.0,2094,154
21.0,2095,170
21.0,2096,151
21.0,2097,174
21.0,2098,198
21.0,2099,189
21.0,2100,177
21.0,2101,165
21.0,2102,191
21.0,2103,159
21.0,2104,161
21.0,2105,166
21.0,2106,183
21.0,2107,182
21.0,2108,168
21.0,2109,197
21.0,2110,115
21.0,2111,108
21.0,2112,76
21.0,2113,57
21.0,2114,58
21.0,2115,31
21.0,2116,52
21.0,2117,37
21.0,2118,39
21.0,2119,36
21.0,2120,23
21.0,2121,21
21.0,2122,22
21.0,2123,25
21.0,2124,38
21.0,2125,26
21.0,2126,21
21.0,2127,32
21.0,2128,40
21.0,2129,43
21.0,2130,48
21.0,2131,50
21.0,2132,34
21.0,2133,42
21.0,2134,44
21.0,2135,49
21.0,2136,56
21.0,2137,55
21.0,2138,45
21.0,2139,56
21.0,2140,60
21.0,2141,62
21.0,2142,59
21.0,2143,86
21.0,2144,90
21.0,2145,78
21.0,2146,99
21.0,2147,85
21.0,2148,72
21.0,2149,98
21.0,2150,109
21.0,2151,94
21.0,2152,101
21.0,2153,103
21.0,2154,126
21.0,2155,85
21.0,2156,106
21.0,2157,99
21.0,2158,114
21.0,2159,124
21.0,2160,89
21.0,2161,101
21.0,2162,81
21.0,2163,97
21.0,2164,89
21.0,2165,84
21.0,2166,81
21.0,2167,68
21.0,2168,58
21.0,2169,79
21.0,2170,111
21.0,2171,99
21.0,2172,131
21.0,2173,90
21.0,2174,75
21.0,2175,97
21.0,2176,122
21.0,2177,123
21.0,2178,127
21.0,2179,130
21.0,2180,119
21.0,2181,91
21.0,2182,100
21.0,2183,72
21.0,2184,83
21.0,2185,102
21.0,2186,112
21.0,2187,93
21.0,2188,124
21.0,2189,122
21.0,2190,97
21.0,2191,108
21.0,2192,94
21.0,2193,89
21.0,2194,107
21.0,2195,97
21.0,2196,81
21.0,2197,68
21.0,2198,44
21.0,2199,51
21.0,2200,41
21.0,2201,55
21.0,2202,28
21.0,2203,37
21.0,2204,30
21.0,2205,47
21.0,2206,27
21.0,2207,5
21.0,2208,13
21.0,2209,19
21.0,2210,15
21.0,2211,31
21.0,2212,8
21.0,2213,18
21.0,2214,19
21.0,2215,28
21.0,2216,19
21.0,2217,34
21.0,2218,35
21.0,2219,28
21.0,2220,51
21.0,2221,52
21.0,2222,44
21.0,2223,48
21.0,2224,60
21.0,2225,88
21.0,2226,74
21.0,2227,82
21.0,2228,105
21.0,2229,88
21.0,2230,86
21.0,2231,123
21.0,2232,97
21.0,2233,93
21.0,2234,70
21.0,2235,87
21.0,2236,94
21.0,2237,108
21.0,2238,124
21.0,2239,56
21.0,2240,68
21.0,2241,61
21.0,2242,60
21.0,2243,65
21.0,2244,41
21.0,2245,25
21.0,2246,13
21.0,2247,19
21.0,2248,20
21.0,2249,23
21.0,2250,16
21.0,2251,17
21.0,2252,27
21.0,2253,16
21.0,2254,12
21.0,2255,9
21.0,2256,16
21.0,2257,21
21.0,2258,15
21.0,2259,19
21.0,2260,20
21.0,2261,20
21.0,2262,13
21.0,2263,14
21.0,2264,22
21.0,2265,9
21.0,2266,26
21.0,2267,19
21.0,2268,18
21.0,2269,25
21.0,2270,20
21.0,2271,13
21.0,2272,21
21.0,2273,24
21.0,2274,21
21.0,2275,13
21.0,2276,19
21.0,2277,24
21.0,2278,22
21.0,2279,21
21.0,2280,19
21.0,2281,14
21.0,2282,34
21.0,2283,24
21.0,2284,8
21.0,2285,12
21.0,2286,25
21.0,2287,18
21.0,2288,22
21.0,2289,18
21.0,2290,16
21.0,2291,20
21.0,2292,14
21.0,2293,6
21.0,2294,7
21.0,2295,18
21.0,2296,10
21.0,2297,6
21.0,2298,3
21.0,2299,10
21.0,2300,11
21.0,2301,2
22.0,1,53
22.0,2,29
22.0,3,18
22.0,4,27
22.0,5,15
22.0,6,29
22.0,7,19
22.0,8,26
22.0,9,35
22.0,10,18
22.0,11,17
22.0,12,20
22.0,13,24
22.0,14,19
22.0,15,33
22.0,16,27
22.0,17,20
22.0,18,26
22.0,19,32
22.0,20,31
22.0,21,44
22.0,22,38
22.0,23,45
22.0,24,47
22.0,25,36
22.0,26,50
22.0,27,50
22.0,28,56
22.0,29,37
22.0,30,75
22.0,31,55
22.0,32,77
22.0,33,41
22.0,34,67
22.0,35,60
22.0,36,63
22.0,37,90
22.0,38,64
22.0,39,57
22.0,40,49
22.0,41,67
22.0,42,91
22.0,43,42
22.0,44,52
22.0,45,63
22.0,46,67
22.0,47,93
22.0,48,52
22.0,49,73
22.0,50,70
22.0,51,60
22.0,52,65
22.0,53,59
22.0,54,64
22.0,55,79
22.0,56,63
22.0,57,61
22.0,58,91
22.0,59,58
22.0,60,61
22.0,61,87
22.0,62,90
22.0,63,80
22.0,64,116
22.0,65,63
22.0,66,102
22.0,67,113
22.0,68,130
22.0,69,79
22.0,70,63
22.0,71,71
22.0,72,108
22.0,73,66
22.0,74,59
22.0,75,105
22.0,76,100
22.0,77,104
22.0,78,104
22.0,79,116
22.0,80,104
22.0,81,90
22.0,82,140
22.0,83,129
22.0,84,101
22.0,85,90
22.0,86,77
22.0,87,105
22.0,88,94
22.0,89,93
22.0,90,65
22.0,91,95
22.0,92,93
22.0,93,108
22.0,94,95
22.0,95,54
22.0,96,57
22.0,97,42
22.0,98,53
22.0,99,41
22.0,100,30
22.0,101,20
22.0,102,21
22.0,103,22
22.0,104,22
22.0,105,23
22.0,106,19
22.0,107,24
22.0,108,26
22.0,109,22
22.0,110,20
22.0,111,23
22.0,112,33
22.0,113,51
22.0,114,71
22.0,115,55
22.0,116,105
22.0,117,142
22.0,118,154
22.0,119,116
22.0,120,126
22.0,121,127
22.0,122,108
22.0,123,120
22.0,124,93
22.0,125,74
22.0,126,63
22.0,127,73
22.0,128,62
22.0,129,104
22.0,130,100
22.0,131,103
22.0,132,82
22.0,133,95
22.0,134,62
22.0,135,71
22.0,136,69
22.0,137,89
22.0,138,48
22.0,139,61
22.0,140,82
22.0,141,69
22.0,142,83
22.0,143,94
22.0,144,83
22.0,145,85
22.0,146,60
22.0,147,50
22.0,148,51
22.0,149,67
22.0,150,88
22.0,151,88
22.0,152,80
22.0,153,71
22.0,154,66
22.0,155,75
22.0,156,84
22.0,157,91
22.0,158,81
22.0,159,83
22.0,160,83
22.0,161,73
22.0,162,68
22.0,163,96
22.0,164,70
22.0,165,82
22.0,166,89
22.0,167,60
22.0,168,55
22.0,169,64
22.0,170,69
22.0,171,77
22.0,172,55
22.0,173,71
22.0,174,64
22.0,175,72
22.0,176,61
22.0,177,50
22.0,178,77
22.0,179,45
22.0,180,47
22.0,181,47
22.0,182,32
22.0,183,63
22.0,184,38
22.0,185,29
22.0,186,28
22.0,187,53
22.0,188,32
22.0,189,25
22.0,190,53
22.0,191,25
22.0,192,16
22.0,193,10
22.0,194,24
22.0,195,15
22.0,196,28
22.0,197,36
22.0,198,26
22.0,199,30
22.0,200,21
22.0,201,21
22.0,202,16
22.0,203,23
22.0,204,35
22.0,205,33
22.0,206,15
22.0,207,43
22.0,208,37
22.0,209,30
22.0,210,49
22.0,211,55
22.0,212,50
22.0,213,45
22.0,214,46
22.0,215,75
22.0,216,84
22.0,217,84
22.0,218,71
22.0,219,83
22.0,220,82
22.0,221,82
22.0,222,60
22.0,223,58
22.0,224,78
22.0,225,97
22.0,226,94
22.0,227,85
22.0,228,85
22.0,229,96
22.0,230,71
22.0,231,77
22.0,232,51
22.0,233,67
22.0,234,46
22.0,235,76
22.0,236,44
22.0,237,65
22.0,238,65
22.0,239,58
22.0,240,43
22.0,241,80
22.0,242,43
22.0,243,56
22.0,244,65
22.0,245,52
22.0,246,93
22.0,247,70
22.0,248,77
22.0,249,62
22.0,250,81
22.0,251,68
22.0,252,92
22.0,253,66
22.0,254,89
22.0,255,62
22.0,256,55
22.0,257,44
22.0,258,45
22.0,259,45
22.0,260,60
22.0,261,74
22.0,262,69
22.0,263,54
22.0,264,88
22.0,265,59
22.0,266,46
22.0,267,71
22.0,268,32
22.0,269,63
22.0,270,62
22.0,271,59
22.0,272,48
22.0,273,28
22.0,274,30
22.0,275,40
22.0,276,46
22.0,277,39
22.0,278,44
22.0,279,31
22.0,280,42
22.0,281,23
22.0,282,16
22.0,283,15
22.0,284,17
22.0,285,19
22.0,286,18
22.0,287,17
22.0,288,12
22.0,289,4
22.0,290,8
22.0,291,3
22.0,292,9
22.0,293,4
22.0,294,9
22.0,295,18
22.0,296,15
22.0,297,14
22.0,298,17
22.0,299,22
22.0,300,17
22.0,301,20
22.0,302,22
22.0,303,39
22.0,304,25
22.0,305,8
22.0,311,9
22.0,312,63
22.0,313,64
22.0,314,73
22.0,315,66
22.0,316,54
22.0,317,61
22.0,318,72
22.0,319,73
22.0,320,60
22.0,321,54
22.0,322,61
22.0,323,49
22.0,324,57
22.0,325,52
22.0,326,54
22.0,327,57
22.0,328,61
22.0,329,62
22.0,330,49
22.0,331,78
22.0,332,58
22.0,333,50
22.0,334,92
22.0,335,70
22.0,336,72
22.0,337,66
22.0,338,62
22.0,339,84
22.0,340,82
22.0,341,91
22.0,342,62
22.0,343,51
22.0,344,81
22.0,345,74
22.0,346,86
22.0,347,67
22.0,348,105
22.0,349,75
22.0,350,50
22.0,351,66
22.0,352,62
22.0,353,60
22.0,354,60
22.0,355,72
22.0,356,78
22.0,357,59
22.0,358,67
22.0,359,52
22.0,360,51
22.0,361,74
22.0,362,36
22.0,363,51
22.0,364,45
22.0,365,57
22.0,366,40
22.0,367,52
22.0,368,65
22.0,369,54
22.0,370,40
22.0,371,61
22.0,372,36
22.0,373,69
22.0,374,42
22.0,375,44
22.0,376,28
22.0,377,21
22.0,378,40
22.0,379,21
22.0,380,15
22.0,381,15
22.0,382,10
22.0,383,9
22.0,384,9
22.0,385,3
22.0,386,4
22.0,387,12
22.0,388,6
22.0,389,6
22.0,390,6
22.0,391,22
22.0,392,7
22.0,393,19
22.0,394,17
22.0,395,24
22.0,396,23
22.0,397,25
22.0,398,34
22.0,399,28
22.0,400,23
22.0,401,26
22.0,402,48
22.0,403,52
22.0,404,60
22.0,405,60
22.0,406,57
22.0,407,75
22.0,408,106
22.0,409,70
22.0,410,76
22.0,411,77
22.0,412,96
22.0,413,100
22.0,414,56
22.0,415,64
22.0,416,40
22.0,417,56
22.0,418,64
22.0,422,28
22.0,423,52
22.0,424,48
22.0,425,53
22.0,426,39
22.0,427,66
22.0,428,30
22.0,429,75
22.0,430,66
22.0,431,70
22.0,432,42
22.0,433,57
22.0,434,52
22.0,435,48
22.0,436,41
22.0,437,65
22.0,438,69
22.0,439,76
22.0,440,42
22.0,441,87
22.0,442,71
22.0,443,57
22.0,444,92
22.0,445,80
22.0,446,98
22.0,447,92
22.0,448,72
22.0,449,79
22.0,450,74
22.0,451,109
22.0,452,119
22.0,453,83
22.0,454,98
22.0,455,109
22.0,456,84
22.0,457,92
22.0,458,84
22.0,459,67
22.0,460,64
22.0,461,76
22.0,462,53
22.0,463,82
22.0,464,44
22.0,465,76
22.0,466,65
22.0,467,60
22.0,468,70
22.0,469,101
22.0,470,59
22.0,471,45
22.0,472,54
22.0,473,42
22.0,474,37
22.0,475,24
22.0,476,28
22.0,477,25
22.0,478,29
22.0,479,20
22.0,480,13
22.0,481,10
22.0,482,13
22.0,483,13
22.0,484,6
22.0,485,7
22.0,486,4
22.0,487,17
22.0,488,19
22.0,489,10
22.0,490,14
22.0,491,26
22.0,492,19
22.0,493,15
22.0,494,28
22.0,495,34
22.0,496,17
22.0,497,22
22.0,498,28
22.0,499,26
22.0,500,55
22.0,501,34
22.0,502,58
22.0,503,69
22.0,504,83
22.0,505,82
22.0,506,59
22.0,507,51
22.0,508,54
22.0,509,55
22.0,510,48
22.0,511,41
22.0,512,67
22.0,513,37
22.0,514,48
22.0,515,80
22.0,516,60
22.0,517,83
22.0,518,55
22.0,519,81
22.0,520,62
22.0,521,92
22.0,522,69
22.0,523,61
22.0,524,57
22.0,525,60
22.0,526,58
22.0,527,70
22.0,528,78
22.0,529,81
22.0,530,60
22.0,531,61
22.0,532,81
22.0,533,54
22.0,534,84
22.0,535,74
22.0,536,64
22.0,537,94
22.0,538,89
22.0,539,76
22.0,540,82
22.0,541,68
22.0,542,91
22.0,543,66
22.0,544,81
22.0,545,113
22.0,546,87
22.0,547,75
22.0,548,114
22.0,549,89
22.0,550,81
22.0,551,84
22.0,552,82
22.0,553,67
22.0,554,83
22.0,555,94
22.0,556,78
22.0,557,65
22.0,558,89
22.0,559,95
22.0,560,78
22.0,561,90
22.0,562,78
22.0,563,80
22.0,564,52
22.0,565,49
22.0,566,65
22.0,567,61
22.0,568,46
22.0,569,41
22.0,570,47
22.0,571,41
22.0,572,37
22.0,573,63
22.0,574,37
22.0,575,16
22.0,576,11
22.0,577,14
22.0,578,16
22.0,579,5
22.0,580,14
22.0,581,18
22.0,582,9
22.0,583,19
22.0,584,14
22.0,585,20
22.0,586,12
22.0,587,16
22.0,588,27
22.0,589,33
22.0,590,21
22.0,591,33
22.0,592,28
22.0,593,31
22.0,594,44
22.0,595,38
22.0,596,46
22.0,597,43
22.0,598,58
22.0,599,58
22.0,600,76
22.0,601,64
22.0,602,51
22.0,603,49
22.0,604,80
22.0,605,77
22.0,606,47
22.0,607,65
22.0,608,71
22.0,609,66
22.0,610,66
22.0,611,61
22.0,612,73
22.0,613,54
22.0,614,41
22.0,615,76
22.0,616,75
22.0,617,75
22.0,618,88
22.0,619,84
22.0,620,52
22.0,621,79
22.0,622,76
22.0,623,60
22.0,624,61
22.0,625,62
22.0,626,74
22.0,627,53
22.0,628,67
22.0,629,81
22.0,630,65
22.0,631,63
22.0,632,56
22.0,633,86
22.0,634,75
22.0,635,105
22.0,636,86
22.0,637,77
22.0,638,86
22.0,639,81
22.0,640,77
22.0,641,79
22.0,642,88
22.0,643,86
22.0,644,100
22.0,645,69
22.0,646,72
22.0,647,80
22.0,648,82
22.0,649,89
22.0,650,96
22.0,651,71
22.0,652,69
22.0,653,82
22.0,654,70
22.0,655,99
22.0,656,76
22.0,657,96
22.0,658,97
22.0,659,108
22.0,660,95
22.0,661,74
22.0,662,64
22.0,663,74
22.0,664,83
22.0,665,61
22.0,666,66
22.0,667,66
22.0,668,56
22.0,669,76
22.0,670,52
22.0,671,63
22.0,672,22
22.0,673,27
22.0,674,30
22.0,675,20
22.0,676,31
22.0,677,11
22.0,678,17
22.0,679,14
22.0,680,18
22.0,681,14
22.0,682,10
22.0,683,21
22.0,684,20
22.0,685,19
22.0,686,16
22.0,687,26
22.0,688,16
22.0,689,17
22.0,690,12
22.0,691,28
22.0,692,22
22.0,693,22
22.0,694,23
22.0,695,33
22.0,696,33
22.0,697,26
22.0,698,30
22.0,699,64
22.0,700,52
22.0,701,37
22.0,702,35
22.0,703,36
22.0,704,59
22.0,705,61
22.0,706,43
22.0,707,49
22.0,708,53
22.0,709,53
22.0,710,42
22.0,711,32
22.0,712,55
22.0,713,55
22.0,714,42
22.0,715,27
22.0,716,58
22.0,717,54
22.0,718,50
22.0,719,67
